date,part_id,category,supplier,region,demand,inventory,lead_time_days,price_usd
2024-12-19,PART_008,Filter,SupplierC,Latin America,27,1236,10,2033.64
2024-12-19,PART_009,Filter,SupplierA,North America,237,2191,12,1154.09
2024-12-19,PART_010,Valve,SupplierC,Latin America,60,1920,21,759.25
2024-12-19,PART_011,Pump,SupplierC,Europe,33,1671,20,748.84
2024-12-19,PART_012,Filter,SupplierC,North America,63,2049,17,960.35
2024-12-19,PART_013,Filter,SupplierC,Europe,48,1802,16,2957.79
2024-12-19,PART_014,Valve,SupplierB,North America,84,2706,7,1990.32
2024-12-19,PART_015,Valve,SupplierA,North America,108,2847,25,1440.82
2024-12-19,PART_016,Valve,SupplierA,North America,18,263,4,3992.94
2024-12-19,PART_017,Pump,SupplierA,Asia Pacific,42,1583,4,1531.43
2024-12-19,PART_018,Pump,SupplierA,Latin America,97,2319,7,2716.84
2024-12-19,PART_019,Sensor,SupplierA,Latin America,11,454,11,4499.13
2024-12-19,PART_020,Controller,SupplierA,Latin America,62,2105,12,1043.02
2024-12-19,PART_021,Pump,SupplierD,North America,108,2732,19,3366.44
2024-12-19,PART_022,Sensor,SupplierD,North America,40,1300,27,1905.56
2024-12-19,PART_023,Valve,SupplierA,Europe,77,2615,8,4870.47
2024-12-19,PART_024,Filter,SupplierA,Europe,12,477,7,3053.31
2024-12-19,PART_025,Sensor,SupplierA,Latin America,95,3927,21,2903.29
2024-12-19,PART_026,Sensor,SupplierD,Latin America,54,2517,27,1730.56
2024-12-19,PART_027,Controller,SupplierD,Asia Pacific,32,1455,3,2764.89
2024-12-19,PART_028,Controller,SupplierA,North America,47,1763,8,1279.98
2024-12-19,PART_029,Pump,SupplierA,North America,54,2832,7,491.5
2024-12-19,PART_030,Sensor,SupplierA,Latin America,54,1683,13,1343.48
2024-12-19,PART_031,Filter,SupplierA,Latin America,78,2168,28,2962.36
2024-12-19,PART_032,Controller,SupplierD,Europe,16,459,17,1991.82
2024-12-19,PART_033,Filter,SupplierD,Latin America,33,115,7,1310.88
2024-12-19,PART_034,Pump,SupplierB,Europe,73,2139,8,144.84
2024-12-19,PART_035,Sensor,SupplierD,Europe,27,1435,22,1014.05
2024-12-19,PART_036,Filter,SupplierB,Asia Pacific,101,3276,20,1444.31
2024-12-19,PART_037,Valve,SupplierD,Latin America,18,338,3,1786.75
2024-12-19,PART_038,Filter,SupplierC,North America,45,2024,7,1837.56
2024-12-19,PART_039,Filter,SupplierC,Asia Pacific,6,299,28,4459.61
2024-12-19,PART_040,Controller,SupplierC,Europe,73,1850,29,2789.67
2024-12-19,PART_041,Sensor,SupplierA,Latin America,97,2579,24,252.23
2024-12-19,PART_042,Pump,SupplierD,Asia Pacific,51,2144,7,267.17
2024-12-19,PART_043,Filter,SupplierC,Asia Pacific,69,2848,28,2306.17
2024-12-19,PART_044,Filter,SupplierC,Europe,111,3062,3,897.11
2024-12-19,PART_045,Sensor,SupplierA,Asia Pacific,101,3254,20,2900.94
2024-12-19,PART_046,Filter,SupplierB,Europe,70,2091,26,4206.65
2024-12-19,PART_047,Valve,SupplierD,Asia Pacific,92,2750,23,2598.57
2024-12-19,PART_048,Filter,SupplierD,Latin America,94,3220,8,1946.61
2024-12-19,PART_049,Filter,SupplierA,North America,104,3148,28,3090.11
2024-12-19,PART_050,Pump,SupplierD,North America,52,1424,5,2367.9
2024-12-19,PART_051,Filter,SupplierB,Europe,77,2192,29,1342.35
2024-12-19,PART_052,Pump,SupplierB,North America,67,2635,14,2612.74
2024-12-19,PART_053,Filter,SupplierA,North America,11,102,13,3496.22
2024-12-19,PART_054,Controller,SupplierD,Europe,78,2553,3,3199.91
2024-12-19,PART_055,Valve,SupplierD,Latin America,81,1938,4,755.19
2024-12-19,PART_056,Pump,SupplierD,Europe,57,2430,15,3158.26
2024-12-19,PART_057,Controller,SupplierA,Europe,66,2282,9,4927.38
2024-12-19,PART_058,Sensor,SupplierB,Latin America,60,1976,25,4306.19
2024-12-19,PART_059,Valve,SupplierD,North America,87,1577,14,2723.37
2024-12-19,PART_060,Valve,SupplierB,North America,85,1797,9,2718.88
2024-12-19,PART_061,Sensor,SupplierC,Europe,98,3765,15,2145.89
2024-12-19,PART_062,Controller,SupplierD,Latin America,103,3080,26,1709.97
2024-12-19,PART_063,Controller,SupplierC,Asia Pacific,60,2226,17,1973.26
2024-12-19,PART_064,Valve,SupplierC,Latin America,28,208,7,831.75
2024-12-19,PART_065,Filter,SupplierC,Europe,109,2656,16,4418.13
2024-12-19,PART_066,Filter,SupplierD,Europe,102,2490,17,2264.58
2024-12-19,PART_067,Valve,SupplierA,Asia Pacific,105,3207,13,1244.84
2024-12-19,PART_068,Pump,SupplierC,Asia Pacific,116,4414,3,3835.24
2024-12-19,PART_069,Sensor,SupplierB,Latin America,87,2270,6,4672.1
2024-12-19,PART_070,Filter,SupplierD,North America,31,1706,24,3310.9
2024-12-19,PART_071,Sensor,SupplierB,North America,23,262,8,4597.9
2024-12-19,PART_072,Sensor,SupplierB,North America,38,1382,15,4899.51
2024-12-19,PART_073,Valve,SupplierB,Asia Pacific,64,2901,26,2497.97
2024-12-19,PART_074,Controller,SupplierB,Europe,56,2098,6,1390.46
2024-12-19,PART_075,Valve,SupplierB,Latin America,24,1206,28,102.33
2024-12-19,PART_076,Filter,SupplierA,Europe,14,456,17,2464.26
2024-12-19,PART_077,Filter,SupplierA,Latin America,110,2686,20,2719.53
2024-12-19,PART_078,Filter,SupplierA,North America,107,2974,25,4429.22
2024-12-19,PART_079,Sensor,SupplierD,Asia Pacific,47,1756,13,4013.83
2024-12-19,PART_080,Filter,SupplierB,North America,51,1817,29,3045.99
2024-12-19,PART_081,Valve,SupplierC,Europe,51,2212,27,4368.0
2024-12-19,PART_082,Controller,SupplierC,North America,67,1907,27,2573.83
2024-12-19,PART_083,Sensor,SupplierB,Europe,12,430,11,1237.66
2024-12-19,PART_084,Filter,SupplierD,Europe,52,1494,6,2471.02
2024-12-19,PART_085,Valve,SupplierA,Asia Pacific,66,2148,23,4683.04
2024-12-19,PART_086,Filter,SupplierD,Latin America,56,2488,5,1546.36
2024-12-19,PART_087,Filter,SupplierD,Europe,68,2275,17,93.09
2024-12-19,PART_088,Valve,SupplierC,Latin America,68,2362,21,1464.6
2024-12-19,PART_089,Sensor,SupplierC,Asia Pacific,94,2505,21,4392.22
2024-12-19,PART_090,Controller,SupplierD,Asia Pacific,95,3327,5,3123.72
2024-12-19,PART_091,Controller,SupplierD,Europe,78,2113,20,4769.25
2024-12-19,PART_092,Filter,SupplierB,Latin America,28,177,8,3425.97
2024-12-19,PART_093,Controller,SupplierB,Asia Pacific,13,438,3,1107.08
2024-12-19,PART_094,Pump,SupplierD,Asia Pacific,50,2064,28,1824.7
2024-12-19,PART_095,Pump,SupplierD,Latin America,15,437,7,3926.79
2024-12-19,PART_096,Sensor,SupplierB,North America,101,2977,12,2789.07
2024-12-19,PART_097,Valve,SupplierC,North America,27,1101,4,350.75
2024-12-19,PART_098,Filter,SupplierB,Latin America,39,1674,28,871.73
2024-12-19,PART_099,Sensor,SupplierA,Asia Pacific,101,3398,7,2948.13
2024-12-19,PART_100,Controller,SupplierA,North America,23,357,6,113.89
2024-12-19,PART_101,Pump,SupplierD,North America,13,353,27,4823.29
2024-12-19,PART_102,Sensor,SupplierD,North America,66,1988,4,97.29
2024-12-19,PART_103,Pump,SupplierB,Europe,60,2552,8,1380.1
2024-12-19,PART_104,Filter,SupplierC,Latin America,15,382,29,1760.32
2024-12-19,PART_105,Controller,SupplierA,Asia Pacific,78,2702,19,2555.64
2024-12-19,PART_106,Filter,SupplierA,Europe,36,1494,12,4837.69
2024-12-19,PART_107,Filter,SupplierA,North America,69,2583,10,4374.65
2024-12-19,PART_108,Controller,SupplierD,North America,21,1063,11,4071.44
2024-12-19,PART_109,Filter,SupplierD,Asia Pacific,5,245,29,1180.13
2024-12-19,PART_110,Filter,SupplierD,North America,76,2184,10,1674.5
2024-12-19,PART_111,Pump,SupplierD,Latin America,64,2435,5,4405.9
2024-12-19,PART_112,Controller,SupplierA,Europe,40,2062,14,1146.94
2024-12-19,PART_113,Valve,SupplierB,Latin America,43,1814,3,2206.41
2024-12-19,PART_114,Controller,SupplierB,Europe,36,1655,9,2768.39
2024-12-19,PART_115,Valve,SupplierB,Latin America,73,3778,21,731.54
2024-12-19,PART_116,Filter,SupplierD,Latin America,13,1161,22,4443.79
2024-12-19,PART_117,Controller,SupplierC,Europe,52,2157,4,2808.23
2024-12-19,PART_118,Filter,SupplierC,Latin America,53,1851,21,854.14
2024-12-19,PART_119,Pump,SupplierD,Asia Pacific,196,1991,6,3391.42
2024-12-19,PART_120,Sensor,SupplierA,Europe,87,2521,24,73.87
2024-12-19,PART_121,Valve,SupplierC,Asia Pacific,15,229,11,1020.17
2024-12-19,PART_122,Valve,SupplierA,Europe,50,2366,3,2366.71
2024-12-19,PART_123,Pump,SupplierA,Latin America,47,1660,27,1310.12
2024-12-19,PART_124,Valve,SupplierA,North America,66,3104,13,3895.23
2024-12-19,PART_125,Filter,SupplierA,Asia Pacific,67,2180,11,607.84
2024-12-19,PART_126,Valve,SupplierC,Europe,17,173,5,4524.2
2024-12-19,PART_127,Filter,SupplierA,Europe,90,3333,5,2249.69
2024-12-19,PART_128,Filter,SupplierA,Asia Pacific,39,2775,17,2891.4
2024-12-19,PART_129,Sensor,SupplierB,Europe,46,1777,18,214.14
2024-12-19,PART_130,Valve,SupplierB,Latin America,35,2213,17,2473.87
2024-12-19,PART_131,Pump,SupplierC,Asia Pacific,22,1166,15,725.61
2024-12-19,PART_132,Pump,SupplierC,Europe,35,1938,21,1580.52
2024-12-19,PART_133,Valve,SupplierA,Europe,82,2757,22,2305.83
2024-12-19,PART_134,Controller,SupplierA,Europe,7,532,13,2570.93
2024-12-19,PART_135,Filter,SupplierC,Europe,52,2163,28,1346.77
2024-12-19,PART_136,Pump,SupplierB,Asia Pacific,89,3604,7,4087.84
2024-12-19,PART_137,Filter,SupplierD,Europe,43,2226,26,2999.3
2024-12-19,PART_138,Sensor,SupplierB,Asia Pacific,52,1748,11,1037.31
2024-12-19,PART_139,Filter,SupplierA,Asia Pacific,14,924,12,2869.06
2024-12-19,PART_140,Pump,SupplierC,North America,55,2092,10,231.25
2024-12-19,PART_141,Valve,SupplierA,Asia Pacific,60,2545,5,3616.82
2024-12-19,PART_142,Valve,SupplierC,North America,3,223,23,3408.21
2024-12-19,PART_143,Valve,SupplierB,Latin America,73,2472,3,4864.11
2024-12-19,PART_144,Filter,SupplierB,Asia Pacific,61,1815,15,3553.16
2024-12-19,PART_145,Pump,SupplierB,North America,30,1287,6,2966.92
2024-12-19,PART_146,Sensor,SupplierD,North America,53,2228,12,591.5
2024-12-19,PART_147,Valve,SupplierA,Europe,12,1367,27,2655.08
2024-12-19,PART_148,Pump,SupplierA,Europe,18,1026,5,3140.05
2024-12-19,PART_149,Filter,SupplierD,Europe,88,2398,7,2824.46
2024-12-19,PART_150,Valve,SupplierA,North America,84,2286,12,4187.43
2024-12-19,PART_151,Controller,SupplierB,Latin America,46,2073,13,3325.99
2024-12-19,PART_152,Sensor,SupplierB,Latin America,42,2072,29,4463.11
2024-12-19,PART_153,Filter,SupplierD,Latin America,4,241,24,4599.3
2024-12-19,PART_154,Pump,SupplierD,North America,25,1559,15,2358.42
2024-12-19,PART_155,Controller,SupplierC,Europe,87,3155,6,4710.12
2024-12-19,PART_156,Filter,SupplierB,Asia Pacific,22,1314,8,4735.92
2024-12-19,PART_157,Pump,SupplierC,Europe,79,2597,19,876.44
2024-12-19,PART_158,Controller,SupplierC,North America,70,3190,7,1763.12
2024-12-19,PART_159,Sensor,SupplierB,North America,47,1965,27,4457.77
2024-12-19,PART_160,Pump,SupplierB,Latin America,49,2264,5,3701.17
2024-12-19,PART_161,Valve,SupplierA,Asia Pacific,70,3249,4,3421.44
2024-12-19,PART_162,Controller,SupplierD,Asia Pacific,60,1999,27,2932.15
2024-12-19,PART_163,Controller,SupplierB,North America,4,194,28,4711.12
2024-12-19,PART_164,Valve,SupplierC,Latin America,39,1796,4,2658.04
2024-12-19,PART_165,Filter,SupplierA,Europe,17,1544,14,2370.99
2024-12-19,PART_166,Pump,SupplierB,Europe,23,1333,5,3587.87
2024-12-19,PART_167,Controller,SupplierC,North America,71,2299,20,4466.74
2024-12-19,PART_168,Filter,SupplierA,North America,11,247,8,4345.76
2024-12-19,PART_169,Filter,SupplierB,Asia Pacific,17,1470,29,3947.66
2024-12-19,PART_170,Sensor,SupplierC,Europe,56,2581,19,2059.33
2024-12-19,PART_171,Controller,SupplierC,Latin America,40,2104,11,855.67
2024-12-19,PART_172,Pump,SupplierA,Europe,13,228,7,2932.35
2024-12-19,PART_173,Valve,SupplierA,Europe,31,2126,15,3351.37
2024-12-19,PART_174,Controller,SupplierB,Latin America,57,2601,28,2138.47
2024-12-19,PART_175,Valve,SupplierD,North America,53,3364,8,2710.09
2024-12-19,PART_176,Filter,SupplierC,Asia Pacific,20,134,4,4654.54
2024-12-19,PART_177,Filter,SupplierB,Latin America,33,1665,14,622.18
2024-12-19,PART_178,Controller,SupplierC,Europe,118,3175,28,767.32
2024-12-19,PART_179,Valve,SupplierA,Asia Pacific,57,3330,19,1616.45
2024-12-19,PART_180,Sensor,SupplierC,Europe,54,1783,19,4768.45
2024-12-19,PART_181,Pump,SupplierC,Europe,10,316,6,4497.09
2024-12-19,PART_182,Filter,SupplierB,North America,25,1284,11,2945.64
2024-12-19,PART_183,Filter,SupplierC,Latin America,70,2404,11,2203.43
2024-12-19,PART_184,Pump,SupplierC,North America,49,2453,25,3421.63
2024-12-19,PART_185,Valve,SupplierB,Asia Pacific,7,527,14,2143.67
2024-12-19,PART_186,Pump,SupplierA,Asia Pacific,19,1329,8,2449.14
2024-12-19,PART_187,Filter,SupplierC,Latin America,42,2163,24,1383.11
2024-12-19,PART_188,Controller,SupplierB,Asia Pacific,19,1183,23,2286.68
2024-12-19,PART_189,Sensor,SupplierD,North America,16,1030,22,1165.51
2024-12-19,PART_190,Pump,SupplierD,Asia Pacific,59,2028,17,981.6
2024-12-19,PART_191,Sensor,SupplierA,Asia Pacific,29,1522,7,2834.46
2024-12-19,PART_192,Controller,SupplierA,Latin America,74,2530,9,2719.67
2024-12-19,PART_193,Valve,SupplierB,Europe,73,2785,19,809.74
2024-12-19,PART_194,Sensor,SupplierA,North America,55,3250,17,2898.47
2024-12-19,PART_195,Controller,SupplierB,Europe,102,3827,9,1766.05
2024-12-19,PART_196,Valve,SupplierD,Europe,66,2733,24,1446.44
2024-12-19,PART_197,Filter,SupplierB,Latin America,106,2724,7,3541.13
2024-12-19,PART_198,Controller,SupplierD,Europe,88,2890,6,3230.44
2024-12-19,PART_199,Controller,SupplierC,Latin America,53,2332,22,1999.61
2024-12-19,PART_200,Filter,SupplierB,North America,19,1220,20,3533.19
2024-12-20,PART_001,Controller,SupplierA,Asia Pacific,92,2681,23,822.29
2024-12-20,PART_002,Filter,SupplierC,Latin America,65,3113,21,3545.66
2024-12-20,PART_003,Sensor,SupplierC,Latin America,18,1149,24,4498.41
2024-12-20,PART_004,Controller,SupplierA,Europe,28,1403,4,144.26
2024-12-20,PART_005,Filter,SupplierD,North America,43,2124,25,3352.73
2024-12-20,PART_006,Valve,SupplierA,Europe,79,2078,29,2055.65
2024-12-20,PART_007,Sensor,SupplierB,Latin America,80,2183,12,2207.34
2024-12-20,PART_008,Filter,SupplierC,Latin America,35,1209,10,2033.64
2024-12-20,PART_009,Filter,SupplierA,North America,53,1954,12,1154.09
2024-12-20,PART_010,Valve,SupplierC,Latin America,78,1860,21,759.25
2024-12-20,PART_011,Pump,SupplierC,Europe,36,1638,20,748.84
2024-12-20,PART_012,Filter,SupplierC,North America,46,1986,17,960.35
2024-12-20,PART_013,Filter,SupplierC,Europe,47,1754,16,2957.79
2024-12-20,PART_014,Valve,SupplierB,North America,78,2622,7,1990.32
2024-12-20,PART_015,Valve,SupplierA,North America,90,2739,25,1440.82
2024-12-20,PART_016,Valve,SupplierA,North America,21,245,4,3992.94
2024-12-20,PART_017,Pump,SupplierA,Asia Pacific,46,1541,4,1531.43
2024-12-20,PART_018,Pump,SupplierA,Latin America,83,2222,7,2716.84
2024-12-20,PART_019,Sensor,SupplierA,Latin America,9,443,11,4499.13
2024-12-20,PART_020,Controller,SupplierA,Latin America,75,2043,12,1043.02
2024-12-20,PART_021,Pump,SupplierD,North America,110,2624,19,3366.44
2024-12-20,PART_022,Sensor,SupplierD,North America,40,1260,27,1905.56
2024-12-20,PART_023,Valve,SupplierA,Europe,70,2538,8,4870.47
2024-12-20,PART_024,Filter,SupplierA,Europe,13,465,7,3053.31
2024-12-20,PART_025,Sensor,SupplierA,Latin America,102,3832,21,2903.29
2024-12-20,PART_026,Sensor,SupplierD,Latin America,64,2463,27,1730.56
2024-12-20,PART_027,Controller,SupplierD,Asia Pacific,31,1423,3,2764.89
2024-12-20,PART_028,Controller,SupplierA,North America,54,1716,8,1279.98
2024-12-20,PART_029,Pump,SupplierA,North America,44,2778,7,491.5
2024-12-20,PART_030,Sensor,SupplierA,Latin America,50,1629,13,1343.48
2024-12-20,PART_031,Filter,SupplierA,Latin America,78,2090,28,2962.36
2024-12-20,PART_032,Controller,SupplierD,Europe,18,443,17,1991.82
2024-12-20,PART_033,Filter,SupplierD,Latin America,36,1462,7,1310.88
2024-12-20,PART_034,Pump,SupplierB,Europe,77,2066,8,144.84
2024-12-20,PART_035,Sensor,SupplierD,Europe,28,1408,22,1014.05
2024-12-20,PART_036,Filter,SupplierB,Asia Pacific,92,3175,20,1444.31
2024-12-20,PART_037,Valve,SupplierD,Latin America,21,320,3,1786.75
2024-12-20,PART_038,Filter,SupplierC,North America,43,1979,7,1837.56
2024-12-20,PART_039,Filter,SupplierC,Asia Pacific,7,293,28,4459.61
2024-12-20,PART_040,Controller,SupplierC,Europe,73,1777,29,2789.67
2024-12-20,PART_041,Sensor,SupplierA,Latin America,90,2482,24,252.23
2024-12-20,PART_042,Pump,SupplierD,Asia Pacific,55,2093,7,267.17
2024-12-20,PART_043,Filter,SupplierC,Asia Pacific,88,2779,28,2306.17
2024-12-20,PART_044,Filter,SupplierC,Europe,121,2951,3,897.11
2024-12-20,PART_045,Sensor,SupplierA,Asia Pacific,102,3153,20,2900.94
2024-12-20,PART_046,Filter,SupplierB,Europe,70,2021,26,4206.65
2024-12-20,PART_047,Valve,SupplierD,Asia Pacific,107,2658,23,2598.57
2024-12-20,PART_048,Filter,SupplierD,Latin America,409,3126,8,1946.61
2024-12-20,PART_049,Filter,SupplierA,North America,92,3044,28,3090.11
2024-12-20,PART_050,Pump,SupplierD,North America,43,1372,5,2367.9
2024-12-20,PART_051,Filter,SupplierB,Europe,89,2115,29,1342.35
2024-12-20,PART_052,Pump,SupplierB,North America,72,2568,14,2612.74
2024-12-20,PART_053,Filter,SupplierA,North America,11,91,13,3496.22
2024-12-20,PART_054,Controller,SupplierD,Europe,64,2475,3,3199.91
2024-12-20,PART_055,Valve,SupplierD,Latin America,85,1857,4,755.19
2024-12-20,PART_056,Pump,SupplierD,Europe,44,2373,15,3158.26
2024-12-20,PART_057,Controller,SupplierA,Europe,69,2216,9,4927.38
2024-12-20,PART_058,Sensor,SupplierB,Latin America,61,1916,25,4306.19
2024-12-20,PART_059,Valve,SupplierD,North America,95,1490,14,2723.37
2024-12-20,PART_060,Valve,SupplierB,North America,74,1712,9,2718.88
2024-12-20,PART_061,Sensor,SupplierC,Europe,99,3667,15,2145.89
2024-12-20,PART_062,Controller,SupplierD,Latin America,91,2977,26,1709.97
2024-12-20,PART_063,Controller,SupplierC,Asia Pacific,65,2166,17,1973.26
2024-12-20,PART_064,Valve,SupplierC,Latin America,31,180,7,831.75
2024-12-20,PART_065,Filter,SupplierC,Europe,91,2547,16,4418.13
2024-12-20,PART_066,Filter,SupplierD,Europe,98,2388,17,2264.58
2024-12-20,PART_067,Valve,SupplierA,Asia Pacific,89,3102,13,1244.84
2024-12-20,PART_068,Pump,SupplierC,Asia Pacific,112,4298,3,3835.24
2024-12-20,PART_069,Sensor,SupplierB,Latin America,80,2183,6,4672.1
2024-12-20,PART_070,Filter,SupplierD,North America,32,1675,24,3310.9
2024-12-20,PART_071,Sensor,SupplierB,North America,21,239,8,4597.9
2024-12-20,PART_072,Sensor,SupplierB,North America,33,1344,15,4899.51
2024-12-20,PART_073,Valve,SupplierB,Asia Pacific,81,2837,26,2497.97
2024-12-20,PART_074,Controller,SupplierB,Europe,51,2042,6,1390.46
2024-12-20,PART_075,Valve,SupplierB,Latin America,19,1182,28,102.33
2024-12-20,PART_076,Filter,SupplierA,Europe,14,442,17,2464.26
2024-12-20,PART_077,Filter,SupplierA,Latin America,89,2576,20,2719.53
2024-12-20,PART_078,Filter,SupplierA,North America,102,2867,25,4429.22
2024-12-20,PART_079,Sensor,SupplierD,Asia Pacific,37,1709,13,4013.83
2024-12-20,PART_080,Filter,SupplierB,North America,46,1766,29,3045.99
2024-12-20,PART_081,Valve,SupplierC,Europe,66,2161,27,4368.0
2024-12-20,PART_082,Controller,SupplierC,North America,67,1840,27,2573.83
2024-12-20,PART_083,Sensor,SupplierB,Europe,10,418,11,1237.66
2024-12-20,PART_084,Filter,SupplierD,Europe,50,1442,6,2471.02
2024-12-20,PART_085,Valve,SupplierA,Asia Pacific,69,2082,23,4683.04
2024-12-20,PART_086,Filter,SupplierD,Latin America,70,2432,5,1546.36
2024-12-20,PART_087,Filter,SupplierD,Europe,74,2207,17,93.09
2024-12-20,PART_088,Valve,SupplierC,Latin America,48,2294,21,1464.6
2024-12-20,PART_089,Sensor,SupplierC,Asia Pacific,114,2411,21,4392.22
2024-12-20,PART_090,Controller,SupplierD,Asia Pacific,89,3232,5,3123.72
2024-12-20,PART_091,Controller,SupplierD,Europe,75,2035,20,4769.25
2024-12-20,PART_092,Filter,SupplierB,Latin America,24,149,8,3425.97
2024-12-20,PART_093,Controller,SupplierB,Asia Pacific,11,425,3,1107.08
2024-12-20,PART_094,Pump,SupplierD,Asia Pacific,65,2014,28,1824.7
2024-12-20,PART_095,Pump,SupplierD,Latin America,12,422,7,3926.79
2024-12-20,PART_096,Sensor,SupplierB,North America,89,2876,12,2789.07
2024-12-20,PART_097,Valve,SupplierC,North America,31,1074,4,350.75
2024-12-20,PART_098,Filter,SupplierB,Latin America,39,1635,28,871.73
2024-12-20,PART_099,Sensor,SupplierA,Asia Pacific,89,3297,7,2948.13
2024-12-20,PART_100,Controller,SupplierA,North America,25,334,6,113.89
2024-12-20,PART_101,Pump,SupplierD,North America,11,340,27,4823.29
2024-12-20,PART_102,Sensor,SupplierD,North America,76,1922,4,97.29
2024-12-20,PART_103,Pump,SupplierB,Europe,62,2492,8,1380.1
2024-12-20,PART_104,Filter,SupplierC,Latin America,10,367,29,1760.32
2024-12-20,PART_105,Controller,SupplierA,Asia Pacific,103,2624,19,2555.64
2024-12-20,PART_106,Filter,SupplierA,Europe,37,1458,12,4837.69
2024-12-20,PART_107,Filter,SupplierA,North America,53,2514,10,4374.65
2024-12-20,PART_108,Controller,SupplierD,North America,20,1042,11,4071.44
2024-12-20,PART_109,Filter,SupplierD,Asia Pacific,4,240,29,1180.13
2024-12-20,PART_110,Filter,SupplierD,North America,77,2108,10,1674.5
2024-12-20,PART_111,Pump,SupplierD,Latin America,53,2371,5,4405.9
2024-12-20,PART_112,Controller,SupplierA,Europe,49,2022,14,1146.94
2024-12-20,PART_113,Valve,SupplierB,Latin America,62,1771,3,2206.41
2024-12-20,PART_114,Controller,SupplierB,Europe,42,1619,9,2768.39
2024-12-20,PART_115,Valve,SupplierB,Latin America,96,3705,21,731.54
2024-12-20,PART_116,Filter,SupplierD,Latin America,19,1148,22,4443.79
